experiment,subject,condition,topic,social_type,social,word_count,question_count,filler_count,hedge_count,tom_count,polite_pos,polite_neg,impolite,politeness_score,nonfluency_count,liwc_filler_count,disfluency_count,like_count,fung_interpersonal_count,fung_referential_count,fung_structural_count,fung_cognitive_count,fung_total_count,demir_modal_count,demir_verb_count,demir_adverb_count,demir_adjective_count,demir_quantifier_count,demir_noun_count,demir_total_count,sentiment,sentiment_pos,sentiment_neg,sentiment_neu,quality,connectedness,filler_rate,hedge_rate,tom_rate,politeness_rate,nonfluency_rate,liwc_filler_rate,disfluency_rate,like_rate,fung_interpersonal_rate,fung_referential_rate,fung_structural_rate,fung_cognitive_rate,fung_total_rate,demir_modal_rate,demir_verb_rate,demir_adverb_rate,demir_adjective_rate,demir_quantifier_rate,demir_noun_rate,demir_total_rate
Exp2_LLM,s047,hum,food,nonsocial,0,235,4,3,1,2,1,1,0,2,0,0,0,3,5,12,7,5,17,6,4,3,0,0,0,13,0.9019600000000001,0.2704,0.0256,0.7038,3.0,3.0,0.01276595744680851,0.00425531914893617,0.00851063829787234,0.00851063829787234,0.0,0.0,0.0,0.01276595744680851,0.02127659574468085,0.05106382978723404,0.029787234042553193,0.02127659574468085,0.07234042553191489,0.02553191489361702,0.01702127659574468,0.01276595744680851,0.0,0.0,0.0,0.05531914893617021
Exp2_LLM,s047,hum,friendship,social,1,268,3,3,0,2,9,0,0,9,1,0,1,1,8,15,16,2,20,2,8,1,0,0,0,11,0.9584400000000001,0.4282,0.0036,0.5682,4.0,4.0,0.011194029850746268,0.0,0.007462686567164179,0.033582089552238806,0.0037313432835820895,0.0,0.0037313432835820895,0.0037313432835820895,0.029850746268656716,0.055970149253731345,0.05970149253731343,0.007462686567164179,0.07462686567164178,0.007462686567164179,0.029850746268656716,0.0037313432835820895,0.0,0.0,0.0,0.041044776119402986
Exp2_LLM,s047,hum,goals,social,1,239,1,1,1,0,1,0,0,1,1,0,1,0,3,8,8,2,10,8,4,0,0,0,0,12,0.76834,0.2734,0.0196,0.7070000000000001,4.0,4.0,0.0041841004184100415,0.0041841004184100415,0.0,0.0041841004184100415,0.0041841004184100415,0.0,0.0041841004184100415,0.0,0.012552301255230125,0.03347280334728033,0.03347280334728033,0.008368200836820083,0.04184100418410042,0.03347280334728033,0.016736401673640166,0.0,0.0,0.0,0.0,0.0502092050209205
Exp2_LLM,s047,hum,hobbies,social,1,219,2,1,0,1,6,0,0,6,0,0,0,0,5,12,10,0,14,2,3,2,0,0,1,8,0.94888,0.38439999999999996,0.0062,0.6092000000000001,4.0,4.0,0.0045662100456621,0.0,0.0045662100456621,0.0273972602739726,0.0,0.0,0.0,0.0,0.0228310502283105,0.0547945205479452,0.045662100456621,0.0,0.0639269406392694,0.0091324200913242,0.0136986301369863,0.0091324200913242,0.0,0.0,0.0045662100456621,0.0365296803652968
Exp2_LLM,s047,hum,mentorship,social,1,316,1,3,1,0,3,0,0,3,3,0,3,0,6,19,21,4,23,8,4,2,1,0,4,19,0.9271,0.2998,0.0,0.7001999999999999,4.0,4.0,0.00949367088607595,0.0031645569620253164,0.0,0.00949367088607595,0.00949367088607595,0.0,0.00949367088607595,0.0,0.0189873417721519,0.060126582278481014,0.06645569620253164,0.012658227848101266,0.07278481012658228,0.02531645569620253,0.012658227848101266,0.006329113924050633,0.0031645569620253164,0.0,0.012658227848101266,0.060126582278481014
Exp2_LLM,s047,hum,movies,nonsocial,0,396,5,1,1,1,3,2,0,5,0,0,0,0,5,22,17,0,27,2,6,8,0,1,0,17,0.9061600000000001,0.20579999999999998,0.0258,0.7684,4.0,4.0,0.0025252525252525255,0.0025252525252525255,0.0025252525252525255,0.012626262626262626,0.0,0.0,0.0,0.0,0.012626262626262626,0.05555555555555555,0.04292929292929293,0.0,0.06818181818181818,0.005050505050505051,0.015151515151515152,0.020202020202020204,0.0,0.0025252525252525255,0.0,0.04292929292929293
Exp2_LLM,s047,hum,music,nonsocial,0,307,3,5,0,0,4,0,0,4,0,0,0,2,13,20,19,2,29,3,0,2,0,0,0,5,0.9413600000000001,0.2796,0.020800000000000003,0.6996,4.0,4.0,0.016286644951140065,0.0,0.0,0.013029315960912053,0.0,0.0,0.0,0.006514657980456026,0.04234527687296417,0.06514657980456026,0.06188925081433225,0.006514657980456026,0.09446254071661238,0.009771986970684038,0.0,0.006514657980456026,0.0,0.0,0.0,0.016286644951140065
Exp2_LLM,s047,hum,photography,nonsocial,0,403,2,1,1,1,2,0,0,2,0,0,0,1,7,23,21,1,27,6,1,5,0,0,0,12,0.94506,0.225,0.0038,0.7712,4.0,4.0,0.0024813895781637717,0.0024813895781637717,0.0024813895781637717,0.004962779156327543,0.0,0.0,0.0,0.0024813895781637717,0.017369727047146403,0.05707196029776675,0.052109181141439205,0.0024813895781637717,0.06699751861042183,0.01488833746898263,0.0024813895781637717,0.01240694789081886,0.0,0.0,0.0,0.02977667493796526
Exp2_LLM,s047,hum,social_media,social,1,219,3,1,0,1,5,0,0,5,1,0,1,0,4,10,9,1,12,2,3,3,0,1,0,9,0.79628,0.2644,0.0268,0.7088,3.0,4.0,0.0045662100456621,0.0,0.0045662100456621,0.0228310502283105,0.0045662100456621,0.0,0.0045662100456621,0.0,0.0182648401826484,0.045662100456621,0.0410958904109589,0.0045662100456621,0.0547945205479452,0.0091324200913242,0.0136986301369863,0.0136986301369863,0.0,0.0045662100456621,0.0,0.0410958904109589
Exp2_LLM,s047,hum,space,nonsocial,0,260,1,1,0,0,1,0,0,1,0,0,0,0,3,15,13,0,15,7,4,5,9,1,7,33,0.79086,0.2274,0.0,0.7726,4.0,4.0,0.0038461538461538464,0.0,0.0,0.0038461538461538464,0.0,0.0,0.0,0.0,0.011538461538461539,0.057692307692307696,0.05,0.0,0.057692307692307696,0.026923076923076925,0.015384615384615385,0.019230769230769232,0.03461538461538462,0.0038461538461538464,0.026923076923076925,0.12692307692307692
Exp2_LLM,s047,hum,technology,nonsocial,0,362,3,2,1,0,6,0,0,6,0,0,0,1,7,16,13,1,21,4,4,5,0,2,1,16,0.9709,0.34459999999999996,0.007400000000000001,0.648,4.0,4.0,0.0055248618784530384,0.0027624309392265192,0.0,0.016574585635359115,0.0,0.0,0.0,0.0027624309392265192,0.019337016574585635,0.04419889502762431,0.03591160220994475,0.0027624309392265192,0.058011049723756904,0.011049723756906077,0.011049723756906077,0.013812154696132596,0.0,0.0055248618784530384,0.0027624309392265192,0.04419889502762431
Exp2_LLM,s047,hum,travel,nonsocial,0,211,2,4,0,1,2,0,0,2,0,0,0,2,7,14,9,2,19,2,1,1,0,0,1,5,0.81236,0.24700000000000003,0.017599999999999998,0.7352000000000001,4.0,4.0,0.018957345971563982,0.0,0.004739336492890996,0.009478672985781991,0.0,0.0,0.0,0.009478672985781991,0.03317535545023697,0.06635071090047394,0.04265402843601896,0.009478672985781991,0.09004739336492891,0.009478672985781991,0.004739336492890996,0.004739336492890996,0.0,0.0,0.004739336492890996,0.023696682464454975
Exp2_LLM,s047,hum,trust,social,1,237,1,2,1,0,8,0,0,8,2,0,2,0,5,15,15,3,18,2,2,0,0,0,0,4,0.9453799999999999,0.4332,0.0248,0.542,4.0,4.0,0.008438818565400843,0.004219409282700422,0.0,0.03375527426160337,0.008438818565400843,0.0,0.008438818565400843,0.0,0.02109704641350211,0.06329113924050633,0.06329113924050633,0.012658227848101266,0.0759493670886076,0.008438818565400843,0.008438818565400843,0.0,0.0,0.0,0.0,0.016877637130801686
Exp2_LLM,s047,hum,work_life,social,1,246,3,4,1,0,4,0,0,4,2,0,2,0,5,16,18,3,20,0,5,5,1,1,0,12,0.77546,0.21600000000000003,0.0234,0.7608,4.0,4.0,0.016260162601626018,0.0040650406504065045,0.0,0.016260162601626018,0.008130081300813009,0.0,0.008130081300813009,0.0,0.02032520325203252,0.06504065040650407,0.07317073170731707,0.012195121951219513,0.08130081300813008,0.0,0.02032520325203252,0.02032520325203252,0.0040650406504065045,0.0040650406504065045,0.0,0.04878048780487805
Exp2_LLM,s048,bot,architecture,nonsocial,0,480,1,1,0,0,2,0,0,2,1,0,1,0,2,29,28,1,31,3,1,3,0,0,0,7,0.8777000000000001,0.2444,0.0066,0.749,4.0,4.0,0.0020833333333333333,0.0,0.0,0.004166666666666667,0.0020833333333333333,0.0,0.0020833333333333333,0.0,0.004166666666666667,0.06041666666666667,0.058333333333333334,0.0020833333333333333,0.06458333333333334,0.00625,0.0020833333333333333,0.00625,0.0,0.0,0.0,0.014583333333333334
Exp2_LLM,s048,bot,art,nonsocial,0,384,2,3,0,0,3,0,0,3,0,0,0,2,3,24,21,2,27,5,4,1,1,0,1,12,0.89664,0.251,0.0064,0.7426,4.0,4.0,0.0078125,0.0,0.0,0.0078125,0.0,0.0,0.0,0.005208333333333333,0.0078125,0.0625,0.0546875,0.005208333333333333,0.0703125,0.013020833333333334,0.010416666666666666,0.0026041666666666665,0.0026041666666666665,0.0,0.0026041666666666665,0.03125
Exp2_LLM,s048,bot,childhood_memories,social,1,140,1,2,0,0,8,0,0,8,1,0,1,1,4,2,4,2,6,0,0,2,0,1,0,3,0.6931200000000001,0.3202,0.0206,0.6592,3.0,3.0,0.014285714285714285,0.0,0.0,0.05714285714285714,0.007142857142857143,0.0,0.007142857142857143,0.007142857142857143,0.02857142857142857,0.014285714285714285,0.02857142857142857,0.014285714285714285,0.04285714285714286,0.0,0.0,0.014285714285714285,0.0,0.007142857142857143,0.0,0.02142857142857143
Exp2_LLM,s048,bot,conflict,social,1,398,0,0,0,0,4,0,0,4,0,0,0,0,4,29,24,0,31,3,10,3,1,0,1,18,0.9655799999999999,0.30019999999999997,0.0514,0.6486000000000001,4.0,4.0,0.0,0.0,0.0,0.010050251256281407,0.0,0.0,0.0,0.0,0.010050251256281407,0.0728643216080402,0.06030150753768844,0.0,0.07788944723618091,0.007537688442211055,0.02512562814070352,0.007537688442211055,0.002512562814070352,0.0,0.002512562814070352,0.04522613065326633
Exp2_LLM,s048,bot,cultural_celebrations,social,1,364,1,1,0,0,4,0,0,4,0,0,0,0,5,28,30,0,30,6,1,2,0,0,0,9,0.9820800000000001,0.3496,0.014599999999999998,0.6357999999999999,4.0,4.0,0.0027472527472527475,0.0,0.0,0.01098901098901099,0.0,0.0,0.0,0.0,0.013736263736263736,0.07692307692307693,0.08241758241758242,0.0,0.08241758241758242,0.016483516483516484,0.0027472527472527475,0.005494505494505495,0.0,0.0,0.0,0.024725274725274724
Exp2_LLM,s048,bot,empathy,social,1,350,1,0,0,0,2,0,0,2,0,0,0,0,2,26,25,0,28,8,4,2,2,0,2,18,0.836,0.28559999999999997,0.0038,0.7106,4.0,4.0,0.0,0.0,0.0,0.005714285714285714,0.0,0.0,0.0,0.0,0.005714285714285714,0.07428571428571429,0.07142857142857142,0.0,0.08,0.022857142857142857,0.011428571428571429,0.005714285714285714,0.005714285714285714,0.0,0.005714285714285714,0.05142857142857143
Exp2_LLM,s048,bot,exercise,nonsocial,0,246,3,1,0,1,6,0,0,6,0,0,0,1,5,10,8,1,11,1,11,3,0,1,1,17,0.91502,0.3534,0.0164,0.6304000000000001,4.0,4.0,0.0040650406504065045,0.0,0.0040650406504065045,0.024390243902439025,0.0,0.0,0.0,0.0040650406504065045,0.02032520325203252,0.04065040650406504,0.032520325203252036,0.0040650406504065045,0.044715447154471545,0.0040650406504065045,0.044715447154471545,0.012195121951219513,0.0,0.0040650406504065045,0.0040650406504065045,0.06910569105691057
Exp2_LLM,s048,bot,family,social,1,264,1,1,0,0,3,0,0,3,0,0,0,1,4,19,16,1,20,6,1,3,0,0,0,10,0.8938200000000001,0.304,0.0,0.696,4.0,4.0,0.003787878787878788,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.003787878787878788,0.015151515151515152,0.07196969696969698,0.06060606060606061,0.003787878787878788,0.07575757575757576,0.022727272727272728,0.003787878787878788,0.011363636363636364,0.0,0.0,0.0,0.03787878787878788
Exp2_LLM,s048,bot,food,nonsocial,0,288,4,2,0,0,4,0,0,4,0,0,0,1,7,15,17,1,20,1,0,3,0,2,0,6,0.95678,0.3214,0.004,0.6746,4.0,4.0,0.006944444444444444,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.003472222222222222,0.024305555555555556,0.052083333333333336,0.059027777777777776,0.003472222222222222,0.06944444444444445,0.003472222222222222,0.0,0.010416666666666666,0.0,0.006944444444444444,0.0,0.020833333333333332
Exp2_LLM,s048,bot,goals,social,1,401,2,1,0,0,3,0,0,3,1,0,1,0,2,30,28,1,31,4,6,2,1,0,2,15,0.96918,0.3038,0.0026,0.6936,4.0,4.0,0.0024937655860349127,0.0,0.0,0.007481296758104738,0.0024937655860349127,0.0,0.0024937655860349127,0.0,0.004987531172069825,0.07481296758104738,0.06982543640897755,0.0024937655860349127,0.0773067331670823,0.00997506234413965,0.014962593516209476,0.004987531172069825,0.0024937655860349127,0.0,0.004987531172069825,0.03740648379052369
Exp2_LLM,s048,bot,love,social,1,369,1,6,0,1,1,0,0,1,3,0,3,3,6,30,32,6,36,10,6,5,0,0,0,21,0.9822200000000001,0.44399999999999995,0.012199999999999999,0.5438,4.0,4.0,0.016260162601626018,0.0,0.0027100271002710027,0.0027100271002710027,0.008130081300813009,0.0,0.008130081300813009,0.008130081300813009,0.016260162601626018,0.08130081300813008,0.08672086720867209,0.016260162601626018,0.0975609756097561,0.02710027100271003,0.016260162601626018,0.013550135501355014,0.0,0.0,0.0,0.056910569105691054
Exp2_LLM,s048,bot,movies,nonsocial,0,515,5,3,0,0,1,0,0,1,2,0,2,0,5,36,34,2,40,0,6,2,0,0,0,8,0.7105,0.1652,0.0568,0.7782,4.0,4.0,0.005825242718446602,0.0,0.0,0.001941747572815534,0.003883495145631068,0.0,0.003883495145631068,0.0,0.009708737864077669,0.06990291262135923,0.06601941747572816,0.003883495145631068,0.07766990291262135,0.0,0.011650485436893204,0.003883495145631068,0.0,0.0,0.0,0.015533980582524271
Exp2_LLM,s048,bot,nature,nonsocial,0,328,2,0,1,2,0,1,0,1,0,0,0,0,3,12,12,0,13,2,6,1,0,0,5,14,0.9548,0.31920000000000004,0.008,0.673,4.0,4.0,0.0,0.003048780487804878,0.006097560975609756,0.003048780487804878,0.0,0.0,0.0,0.0,0.009146341463414634,0.036585365853658534,0.036585365853658534,0.0,0.039634146341463415,0.006097560975609756,0.018292682926829267,0.003048780487804878,0.0,0.0,0.01524390243902439,0.042682926829268296
Exp2_LLM,s048,bot,networks,social,1,358,3,4,0,0,7,0,0,7,4,0,4,0,6,19,23,4,24,5,16,3,0,1,0,25,0.9729599999999999,0.3756,0.0258,0.5986,4.0,4.0,0.0111731843575419,0.0,0.0,0.019553072625698324,0.0111731843575419,0.0,0.0111731843575419,0.0,0.01675977653631285,0.05307262569832402,0.06424581005586592,0.0111731843575419,0.0670391061452514,0.013966480446927373,0.0446927374301676,0.008379888268156424,0.0,0.002793296089385475,0.0,0.06983240223463687
Exp2_LLM,s048,bot,photography,nonsocial,0,373,2,1,1,1,1,0,0,1,0,0,0,1,2,23,19,1,25,7,2,3,0,2,0,14,0.94138,0.2334,0.008400000000000001,0.7582,4.0,4.0,0.002680965147453083,0.002680965147453083,0.002680965147453083,0.002680965147453083,0.0,0.0,0.0,0.002680965147453083,0.005361930294906166,0.06166219839142091,0.05093833780160858,0.002680965147453083,0.06702412868632708,0.01876675603217158,0.005361930294906166,0.00804289544235925,0.0,0.005361930294906166,0.0,0.03753351206434316
Exp2_LLM,s048,bot,podcasts,nonsocial,0,134,1,1,0,0,10,0,0,10,0,0,0,1,6,4,3,1,6,0,2,2,0,1,0,5,0.8845600000000001,0.3734,0.0,0.6266,4.0,4.0,0.007462686567164179,0.0,0.0,0.07462686567164178,0.0,0.0,0.0,0.007462686567164179,0.04477611940298507,0.029850746268656716,0.022388059701492536,0.007462686567164179,0.04477611940298507,0.0,0.014925373134328358,0.014925373134328358,0.0,0.007462686567164179,0.0,0.03731343283582089
Exp2_LLM,s048,bot,seasons,nonsocial,0,219,2,1,0,0,2,0,0,2,0,0,0,1,4,16,14,1,19,3,1,2,0,0,0,6,0.8591799999999999,0.28659999999999997,0.0072,0.7062,4.0,4.0,0.0045662100456621,0.0,0.0,0.0091324200913242,0.0,0.0,0.0,0.0045662100456621,0.0182648401826484,0.0730593607305936,0.0639269406392694,0.0045662100456621,0.0867579908675799,0.0136986301369863,0.0045662100456621,0.0091324200913242,0.0,0.0,0.0,0.0273972602739726
Exp2_LLM,s048,bot,teamwork,social,1,360,5,6,0,0,4,0,0,4,0,0,0,4,15,18,15,4,28,3,2,1,0,0,0,6,0.9264800000000001,0.227,0.0038,0.7692,4.0,4.0,0.016666666666666666,0.0,0.0,0.011111111111111112,0.0,0.0,0.0,0.011111111111111112,0.041666666666666664,0.05,0.041666666666666664,0.011111111111111112,0.07777777777777778,0.008333333333333333,0.005555555555555556,0.002777777777777778,0.0,0.0,0.0,0.016666666666666666
Exp2_LLM,s048,bot,weather,nonsocial,0,252,2,5,2,1,5,0,0,5,3,0,3,2,5,12,13,5,17,5,8,2,0,0,0,15,0.6563399999999999,0.22160000000000002,0.027200000000000002,0.7514000000000001,4.0,4.0,0.01984126984126984,0.007936507936507936,0.003968253968253968,0.01984126984126984,0.011904761904761904,0.0,0.011904761904761904,0.007936507936507936,0.01984126984126984,0.047619047619047616,0.051587301587301584,0.01984126984126984,0.06746031746031746,0.01984126984126984,0.031746031746031744,0.007936507936507936,0.0,0.0,0.0,0.05952380952380952
Exp2_LLM,s048,bot,work_life,social,1,155,3,1,0,1,4,1,0,5,0,0,0,1,2,7,6,1,8,1,5,0,0,0,0,6,0.46033999999999997,0.1786,0.0366,0.7847999999999999,3.0,3.0,0.0064516129032258064,0.0,0.0064516129032258064,0.03225806451612903,0.0,0.0,0.0,0.0064516129032258064,0.012903225806451613,0.04516129032258064,0.03870967741935484,0.0064516129032258064,0.05161290322580645,0.0064516129032258064,0.03225806451612903,0.0,0.0,0.0,0.0,0.03870967741935484
Exp2_LLM,s048,hum,books,nonsocial,0,186,2,4,0,1,5,0,0,5,2,2,4,0,7,10,8,3,14,1,1,4,0,0,2,8,0.88018,0.2986,0.015,0.6864,4.0,4.0,0.021505376344086023,0.0,0.005376344086021506,0.026881720430107527,0.010752688172043012,0.010752688172043012,0.021505376344086023,0.0,0.03763440860215054,0.053763440860215055,0.043010752688172046,0.016129032258064516,0.07526881720430108,0.005376344086021506,0.005376344086021506,0.021505376344086023,0.0,0.0,0.010752688172043012,0.043010752688172046
Exp2_LLM,s048,hum,boundaries,social,1,324,4,1,2,1,3,0,0,3,1,0,1,0,5,18,15,2,20,3,9,10,0,0,0,22,0.9548400000000001,0.3262,0.027600000000000003,0.6458,4.0,4.0,0.0030864197530864196,0.006172839506172839,0.0030864197530864196,0.009259259259259259,0.0030864197530864196,0.0,0.0030864197530864196,0.0,0.015432098765432098,0.05555555555555555,0.046296296296296294,0.006172839506172839,0.06172839506172839,0.009259259259259259,0.027777777777777776,0.030864197530864196,0.0,0.0,0.0,0.06790123456790123
Exp2_LLM,s048,hum,cars,nonsocial,0,309,1,5,2,0,3,0,0,3,0,0,0,1,9,21,19,2,30,6,2,3,0,1,0,12,0.85648,0.24300000000000002,0.0094,0.7478,4.0,4.0,0.016181229773462782,0.006472491909385114,0.0,0.009708737864077669,0.0,0.0,0.0,0.003236245954692557,0.02912621359223301,0.06796116504854369,0.061488673139158574,0.006472491909385114,0.0970873786407767,0.019417475728155338,0.006472491909385114,0.009708737864077669,0.0,0.003236245954692557,0.0,0.038834951456310676
Exp2_LLM,s048,hum,communication,social,1,251,1,0,0,0,4,0,0,4,0,0,0,0,1,20,19,0,20,6,2,1,0,0,0,9,0.77198,0.2892,0.01,0.7008,4.0,4.0,0.0,0.0,0.0,0.01593625498007968,0.0,0.0,0.0,0.0,0.00398406374501992,0.0796812749003984,0.07569721115537849,0.0,0.0796812749003984,0.02390438247011952,0.00796812749003984,0.00398406374501992,0.0,0.0,0.0,0.035856573705179286
Exp2_LLM,s048,hum,cooking,nonsocial,0,273,2,6,0,0,6,1,0,7,1,0,1,4,8,20,16,5,25,1,2,0,0,1,1,5,0.9306000000000001,0.32439999999999997,0.011600000000000001,0.664,4.0,4.0,0.02197802197802198,0.0,0.0,0.02564102564102564,0.003663003663003663,0.0,0.003663003663003663,0.014652014652014652,0.029304029304029304,0.07326007326007326,0.05860805860805861,0.018315018315018316,0.09157509157509157,0.003663003663003663,0.007326007326007326,0.0,0.0,0.003663003663003663,0.003663003663003663,0.018315018315018316
Exp2_LLM,s048,hum,fashion,nonsocial,0,132,1,0,0,0,3,2,0,5,0,0,0,0,2,7,2,0,8,0,3,1,0,0,0,4,0.64954,0.23819999999999997,0.0232,0.7386,3.0,3.0,0.0,0.0,0.0,0.03787878787878788,0.0,0.0,0.0,0.0,0.015151515151515152,0.05303030303030303,0.015151515151515152,0.0,0.06060606060606061,0.0,0.022727272727272728,0.007575757575757576,0.0,0.0,0.0,0.030303030303030304
Exp2_LLM,s048,hum,forgiveness,social,1,237,3,4,1,1,6,0,0,6,2,0,2,1,9,14,15,4,22,1,5,1,0,0,0,7,0.54238,0.3402,0.06999999999999999,0.5898,4.0,4.0,0.016877637130801686,0.004219409282700422,0.004219409282700422,0.02531645569620253,0.008438818565400843,0.0,0.008438818565400843,0.004219409282700422,0.0379746835443038,0.05907172995780591,0.06329113924050633,0.016877637130801686,0.09282700421940929,0.004219409282700422,0.02109704641350211,0.004219409282700422,0.0,0.0,0.0,0.029535864978902954
Exp2_LLM,s048,hum,friendship,social,1,269,3,4,1,1,2,0,0,2,0,0,0,1,5,24,25,2,27,4,4,1,0,2,0,11,0.9747199999999999,0.43620000000000003,0.0038,0.5599999999999999,4.0,4.0,0.01486988847583643,0.0037174721189591076,0.0037174721189591076,0.007434944237918215,0.0,0.0,0.0,0.0037174721189591076,0.01858736059479554,0.08921933085501858,0.09293680297397769,0.007434944237918215,0.10037174721189591,0.01486988847583643,0.01486988847583643,0.0037174721189591076,0.0,0.007434944237918215,0.0,0.040892193308550186
Exp2_LLM,s048,hum,gardening,nonsocial,0,328,5,6,1,1,4,0,0,4,0,0,0,4,12,16,10,4,26,6,5,8,0,0,1,20,0.94084,0.3322,0.0028,0.6648,4.0,4.0,0.018292682926829267,0.003048780487804878,0.003048780487804878,0.012195121951219513,0.0,0.0,0.0,0.012195121951219513,0.036585365853658534,0.04878048780487805,0.03048780487804878,0.012195121951219513,0.07926829268292683,0.018292682926829267,0.01524390243902439,0.024390243902439025,0.0,0.0,0.003048780487804878,0.06097560975609756
Exp2_LLM,s048,hum,hobbies,social,1,308,5,3,0,0,4,0,0,4,0,0,0,2,8,18,17,2,23,3,1,2,0,0,0,6,0.9526600000000001,0.3736,0.019,0.6073999999999999,3.0,3.0,0.00974025974025974,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.006493506493506494,0.025974025974025976,0.05844155844155844,0.05519480519480519,0.006493506493506494,0.07467532467532467,0.00974025974025974,0.003246753246753247,0.006493506493506494,0.0,0.0,0.0,0.01948051948051948
Exp2_LLM,s048,hum,loneliness,social,1,340,1,2,2,0,1,0,0,1,1,0,1,1,9,25,23,4,32,5,10,1,0,0,0,16,0.82332,0.24820000000000003,0.0844,0.6674,4.0,4.0,0.0058823529411764705,0.0058823529411764705,0.0,0.0029411764705882353,0.0029411764705882353,0.0,0.0029411764705882353,0.0029411764705882353,0.026470588235294117,0.07352941176470588,0.06764705882352941,0.011764705882352941,0.09411764705882353,0.014705882352941176,0.029411764705882353,0.0029411764705882353,0.0,0.0,0.0,0.047058823529411764
Exp2_LLM,s048,hum,mentorship,social,1,342,2,0,1,0,1,0,0,1,0,0,0,0,6,21,18,1,24,6,3,1,0,0,4,14,0.87562,0.2326,0.0124,0.755,4.0,4.0,0.0,0.0029239766081871343,0.0,0.0029239766081871343,0.0,0.0,0.0,0.0,0.017543859649122806,0.06140350877192982,0.05263157894736842,0.0029239766081871343,0.07017543859649122,0.017543859649122806,0.008771929824561403,0.0029239766081871343,0.0,0.0,0.011695906432748537,0.04093567251461988
Exp2_LLM,s048,hum,music,nonsocial,0,254,3,3,0,2,4,0,0,4,0,2,2,0,6,16,16,2,20,1,3,2,0,1,1,8,0.78878,0.21000000000000002,0.0144,0.7754000000000001,4.0,4.0,0.011811023622047244,0.0,0.007874015748031496,0.015748031496062992,0.0,0.007874015748031496,0.007874015748031496,0.0,0.023622047244094488,0.06299212598425197,0.06299212598425197,0.007874015748031496,0.07874015748031496,0.003937007874015748,0.011811023622047244,0.007874015748031496,0.0,0.003937007874015748,0.003937007874015748,0.031496062992125984
Exp2_LLM,s048,hum,role_models,social,1,333,2,2,0,0,2,0,0,2,0,0,0,1,5,19,18,1,23,6,1,2,0,0,1,10,0.9298,0.294,0.004,0.702,4.0,4.0,0.006006006006006006,0.0,0.0,0.006006006006006006,0.0,0.0,0.0,0.003003003003003003,0.015015015015015015,0.057057057057057055,0.05405405405405406,0.003003003003003003,0.06906906906906907,0.018018018018018018,0.003003003003003003,0.006006006006006006,0.0,0.0,0.003003003003003003,0.03003003003003003
Exp2_LLM,s048,hum,social_media,social,1,255,1,3,0,1,6,0,0,6,1,0,1,1,4,11,11,2,13,3,6,3,0,0,0,12,0.83994,0.257,0.0068000000000000005,0.7362,4.0,4.0,0.011764705882352941,0.0,0.00392156862745098,0.023529411764705882,0.00392156862745098,0.0,0.00392156862745098,0.00392156862745098,0.01568627450980392,0.043137254901960784,0.043137254901960784,0.00784313725490196,0.050980392156862744,0.011764705882352941,0.023529411764705882,0.011764705882352941,0.0,0.0,0.0,0.047058823529411764
Exp2_LLM,s048,hum,space,nonsocial,0,315,1,3,1,1,1,0,0,1,0,0,0,2,5,21,18,3,26,3,6,3,1,0,1,14,0.88186,0.2612,0.0034000000000000002,0.7352000000000001,4.0,4.0,0.009523809523809525,0.0031746031746031746,0.0031746031746031746,0.0031746031746031746,0.0,0.0,0.0,0.006349206349206349,0.015873015873015872,0.06666666666666667,0.05714285714285714,0.009523809523809525,0.08253968253968254,0.009523809523809525,0.01904761904761905,0.009523809523809525,0.0031746031746031746,0.0,0.0031746031746031746,0.044444444444444446
Exp2_LLM,s048,hum,sports,nonsocial,0,265,2,0,1,2,5,0,0,5,0,0,0,0,2,17,17,1,18,2,5,2,0,1,0,10,0.64012,0.2004,0.0046,0.795,4.0,4.0,0.0,0.0037735849056603774,0.007547169811320755,0.018867924528301886,0.0,0.0,0.0,0.0,0.007547169811320755,0.06415094339622641,0.06415094339622641,0.0037735849056603774,0.06792452830188679,0.007547169811320755,0.018867924528301886,0.007547169811320755,0.0,0.0037735849056603774,0.0,0.03773584905660377
Exp2_LLM,s048,hum,technology,nonsocial,0,390,2,4,1,1,2,0,0,2,0,0,0,2,10,16,16,3,23,1,4,3,2,0,2,12,0.9299799999999999,0.2374,0.0086,0.754,4.0,4.0,0.010256410256410256,0.002564102564102564,0.002564102564102564,0.005128205128205128,0.0,0.0,0.0,0.005128205128205128,0.02564102564102564,0.041025641025641026,0.041025641025641026,0.007692307692307693,0.05897435897435897,0.002564102564102564,0.010256410256410256,0.007692307692307693,0.005128205128205128,0.0,0.005128205128205128,0.03076923076923077
Exp2_LLM,s048,hum,travel,nonsocial,0,264,4,5,0,0,1,0,0,1,0,0,0,1,6,18,16,1,22,1,3,3,0,2,2,11,0.82258,0.205,0.011,0.7838,4.0,4.0,0.01893939393939394,0.0,0.0,0.003787878787878788,0.0,0.0,0.0,0.003787878787878788,0.022727272727272728,0.06818181818181818,0.06060606060606061,0.003787878787878788,0.08333333333333333,0.003787878787878788,0.011363636363636364,0.011363636363636364,0.0,0.007575757575757576,0.007575757575757576,0.041666666666666664
